id,Account,month_code,amount,any_stop,any_v_nol,has_stop_id
86,Попова Екатерина Николаевна,202303,0.0,False,False,False
86,Попова Екатерина Николаевна,202211,0.0,False,False,False
86,Попова Екатерина Николаевна,202311,0.0,False,False,False
86,Попова Екатерина Николаевна,202310,0.0,False,False,False
86,Попова Екатерина Николаевна,202309,55818.26,False,False,False
86,Попова Екатерина Николаевна,202302,0.0,False,False,False
86,Попова Екатерина Николаевна,202402,0.0,False,False,False
86,Попова Екатерина Николаевна,202301,0.0,False,False,False
86,Попова Екатерина Николаевна,202401,0.0,False,False,False
87,Иванова Мария Сергеевна,202308,0.0,False,False,False
87,Иванова Мария Сергеевна,202304,89300.0,False,False,False
87,Иванова Мария Сергеевна,202212,0.0,False,False,False
87,Иванова Мария Сергеевна,202312,0.0,False,False,False
87,Иванова Мария Сергеевна,202307,0.0,False,False,False
87,Иванова Мария Сергеевна,202306,72485.0,False,False,False
87,Иванова Мария Сергеевна,202305,78605.0,False,False,False
87,Иванова Мария Сергеевна,202303,89300.0,False,False,False
87,Иванова Мария Сергеевна,202211,70050.0,False,False,False
87,Иванова Мария Сергеевна,202311,0.0,False,False,False
87,Иванова Мария Сергеевна,202310,0.0,False,False,False
87,Иванова Мария Сергеевна,202309,0.0,False,False,False
87,Иванова Мария Сергеевна,202302,83480.0,False,False,False
87,Иванова Мария Сергеевна,202402,0.0,False,False,False
87,Иванова Мария Сергеевна,202301,73380.0,False,False,False
87,Иванова Мария Сергеевна,202401,0.0,False,False,False
101,Попова Екатерина Николаевна,202308,0.0,False,False,True
101,Попова Екатерина Николаевна,202304,0.0,False,False,True
101,Попова Екатерина Николаевна,202212,43800.0,False,False,True
101,Попова Екатерина Николаевна,202312,0.0,False,False,True
101,Попова Екатерина Николаевна,202307,0.0,False,False,True
101,Попова Екатерина Николаевна,202306,0.0,False,False,True
101,Попова Екатерина Николаевна,202305,0.0,False,False,True
101,Попова Екатерина Николаевна,202303,0.0,False,False,True
101,Попова Екатерина Николаевна,202211,43800.0,False,False,True
101,Попова Екатерина Николаевна,202311,0.0,False,False,True
101,Попова Екатерина Николаевна,202310,0.0,False,False,True
101,Попова Екатерина Николаевна,202309,0.0,False,False,True
101,Попова Екатерина Николаевна,202302,0.0,True,False,True
101,Попова Екатерина Николаевна,202402,0.0,False,False,True
101,Попова Екатерина Николаевна,202301,43800.0,False,False,True
101,Попова Екатерина Николаевна,202401,0.0,False,False,True
107,Кузнецов Михаил Иванович,202308,51910.74,False,False,False
107,Кузнецов Михаил Иванович,202304,36046.0,False,False,False
107,Кузнецов Михаил Иванович,202212,66122.0,False,False,False
107,Кузнецов Михаил Иванович,202312,65222.34,False,False,False
107,Кузнецов Михаил Иванович,202307,71542.0,False,False,False
107,Кузнецов Михаил Иванович,202306,47165.28,False,False,False
107,Кузнецов Михаил Иванович,202305,54832.0,False,False,False
107,Кузнецов Михаил Иванович,202303,67774.08,False,False,False
107,Кузнецов Михаил Иванович,202211,52158.0,False,False,False
107,Кузнецов Михаил Иванович,202311,59885.85,False,False,False
107,Кузнецов Михаил Иванович,202310,58485.96,False,False,False
107,Кузнецов Михаил Иванович,202309,60269.0,False,False,False
107,Кузнецов Михаил Иванович,202302,0.0,False,False,False
107,Кузнецов Михаил Иванович,202402,66694.89,False,False,False
107,Кузнецов Михаил Иванович,202301,34850.0,False,False,False
